STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2504,02504 Computer vision,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-23
STNR003514,"Softwareteknologi, ingeniør bach.",2507,02507 Projektarbejde inden for billedanalyse og computergrafik,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2018-02-01
STNR003514,"Softwareteknologi, ingeniør bach.",2561,02561 Computergrafik,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-26
STNR003514,"Softwareteknologi, ingeniør bach.",2562,02562 Rendering - introduktion,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-01-09
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2564,02564 Realtidsgrafik,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-16
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2565,02565 Computeranimation og modellering,12,7-trinsskala,10.0,Afløsningsopgave,intern censur,2019-11-25
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2580,02580 Analyse og beregninger på geometriske data,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-29
STNR003514,"Softwareteknologi, ingeniør bach.",2631,02631 Introduktion til programmering og databehandling,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-12
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2823,02823 Computerspilprototyper,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-22
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",2830,02830 Avanceret projekt i digitale medieteknologier,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-16
STNR003514,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,7,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2017-08-28
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",34366,34366 Intelligente systemer,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-17
STNR003514,"Softwareteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",42634,42634 X-Tech entrepreneurship,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-06-29
STNR003514,"Softwareteknologi, ingeniør bach.",B01-20,Institut for Matematik og Computer Science,12,7-trinsskala,20.0,Projekt,ekstern censur,2018-06-29
STNR003514,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-35,Institut for Matematik og Computer Science,12,7-trinsskala,35.0,Projekt,ekstern censur,2021-03-10
STNR003516,"Cyberteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-09-12
STNR003516,"Cyberteknologi, ingeniør bach.",2132,02132 Computersystemer,4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-02-07
STNR003516,"Cyberteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-08
STNR003516,"Cyberteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-24
STNR003516,"Cyberteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,-3,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-02-05
STNR003516,"Cyberteknologi, ingeniør bach.",2170,02170 Databasesystemer,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-08
STNR003516,"Cyberteknologi, ingeniør bach.",2403,02403 Introduktion til matematisk statistik,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-29
STNR003516,"Cyberteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,0,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2018-06-04
STNR003516,"Cyberteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-14
STNR003517,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-23
STNR003517,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-24
STNR003517,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-02-15
STNR003517,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-06
STNR003517,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-03
STNR003517,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR003517,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR003517,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR003517,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2020-12-14
STNR003517,"Softwareteknologi, ingeniør bach.",2249,02249 Beregningsmæssigt hårde problemer,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-01-04
STNR003517,"Informationsteknologi, cand.polyt.",2257,02257 Anvendt funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-04-04
STNR003517,"Softwareteknologi, ingeniør bach.",2282,02282 Algoritmer for store datamængder,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2018-05-16
STNR003517,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR003517,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-11
STNR003517,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR003517,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-09
STNR003517,"Informationsteknologi, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR003517,"Informationsteknologi, cand.polyt.",2514,02514 Deep learning i computer vision,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-26
STNR003517,"Informationsteknologi, cand.polyt.",2582,02582 Computerintensiv dataanalyse,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-05-20
STNR003517,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,10,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2018-06-04
STNR003517,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR003517,"Softwareteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-01-25
STNR003517,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,12,7-trinsskala,15.0,Projekt,ekstern censur,2018-06-25
STNR003517,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-06-25
STNR003517,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-12-18
STNR003518,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR003518,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR003518,"Softwareteknologi, ingeniør bach.",1410,01410 Kryptologi 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-06-01
STNR003518,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR003518,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR003518,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR003518,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR003518,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR003518,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR003518,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR003518,"Softwareteknologi, ingeniør bach.",2159,02159 Operativsystemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-14
STNR003518,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR003518,"Softwareteknologi, ingeniør bach.",2170,02170 Databasesystemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-09
STNR003518,"Softwareteknologi, ingeniør bach.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-07-14
STNR003518,"Softwareteknologi, ingeniør bach.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR003518,"Softwareteknologi, ingeniør bach.",2239,02239 Datasikkerhed,10,7-trinsskala,7.5,Skriftlig,intern censur,2021-01-25
STNR003518,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR003518,"Softwareteknologi, ingeniør bach.",2633,02633 Introduktion til programmering og databehandling,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-18
STNR003518,"Softwareteknologi, ingeniør bach.",2635,02635 Programmering af matematisk software,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-14
STNR003518,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,10,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR003518,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,7,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2020-06-11
STNR003518,"Softwareteknologi, ingeniør bach.",42611,42611 Ingeniørfagets videnskabsteori (august),BE,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-02-02
STNR003519,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2018-06-22
STNR003519,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR003519,"Softwareteknologi, ingeniør bach.",2102,02102 Indledende programmering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-20
STNR003519,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR003519,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR003519,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR003519,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR003519,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-02-11
STNR003519,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR003519,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR003519,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR003519,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR003519,"Softwareteknologi, ingeniør bach.",2180,02180 Introduktion til kunstig intelligens,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-07-01
STNR003519,"Informationsteknologi, cand.polyt.",2221,02221 Grundlæggende distribuerede systemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-31
STNR003519,"Informationsteknologi, cand.polyt.",2255,02255 Moderne kryptologi,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-01
STNR003519,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2021-06-30
STNR003519,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-19
STNR003519,"Softwareteknologi, ingeniør bach.",2403,02403 Introduktion til matematisk statistik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-29
STNR003519,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR003519,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-06-26
STNR003519,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,10,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2018-06-04
STNR003519,"Softwareteknologi, ingeniør bach.",31001,31001 Elektriske kredsløb 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2017-12-22
STNR003519,"Informationsteknologi, cand.polyt.",42430,42430 Projektledelse,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-02-12
STNR003519,"Softwareteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-02
STNR003519,"Softwareteknologi, ingeniør bach.",B01-15,Institut for Matematik og Computer Science,12,7-trinsskala,15.0,Projekt,ekstern censur,2020-12-18
STNR003519,"Softwareteknologi, ingeniør bach.",S01-07-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,7.5,Projekt,ekstern censur,2021-01-25
STNR003520,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,10,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
STNR003520,"Softwareteknologi, ingeniør bach.",1017,01017 Diskret matematik,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-18
STNR003520,"Softwareteknologi, ingeniør bach.",2101,02101 Indledende programmering,12,7-trinsskala,5.0,Mundtlig,intern censur,2018-12-28
STNR003520,"Softwareteknologi, ingeniør bach.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-24
STNR003520,"Softwareteknologi, ingeniør bach.",2110,02110 Algoritmer og datastrukturer 2,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR003520,"Softwareteknologi, ingeniør bach.",2121,02121 Introduktion til softwareteknologi,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-25
STNR003520,"Softwareteknologi, ingeniør bach.",2122,02122 Fagprojekt - Bachelor i Softwareteknologi,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-07-07
STNR003520,"Softwareteknologi, ingeniør bach.",2128,02128 Softwareprojekt,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-06-27
STNR003520,"Softwareteknologi, ingeniør bach.",2132,02132 Computersystemer,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-02-18
STNR003520,"Softwareteknologi, ingeniør bach.",2141,02141 Datalogisk modellering,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR003520,"Softwareteknologi, ingeniør bach.",2148,02148 Introduktion til koordinering af fordelte applikationer,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR003520,"Softwareteknologi, ingeniør bach.",2156,02156 Logiske systemer og logikprogrammering,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR003520,"Softwareteknologi, ingeniør bach.",2157,02157 Funktionsprogrammering,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-02-03
STNR003520,"Softwareteknologi, ingeniør bach.",2158,02158 Parallelprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2021-01-22
STNR003520,"Softwareteknologi, ingeniør bach.",2161,02161 Software Engineering 1,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-07-02
STNR003520,"Softwareteknologi, ingeniør bach.",2402,02402 Introduktion til statistik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-29
STNR003520,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,S,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-06-07
STNR003520,"Softwareteknologi, ingeniør bach.",2450,02450 Introduktion til machine learning og data mining,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-08-23
STNR003520,"Softwareteknologi, ingeniør bach.",10020,10020 Fysik 1,12,7-trinsskala,10.0,Skriftlig,intern censur,2020-06-17
STNR003520,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,EM,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2020-06-11
STNR003520,"Softwareteknologi, ingeniør bach.",26027,26027 Grundlæggende kemi,10,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR003520,"Softwareteknologi, ingeniør bach.",42005,42005 Mikro- og makroøkonomi,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2020-12-18
STNR003520,"Softwareteknologi, ingeniør bach.",42101,42101 Introduktion til operationsanalyse,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-25
STNR003520,"Softwareteknologi, ingeniør bach.",42137,42137 Optimering ved hjælp af metaheuristikker,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-06-17
STNR003520,"Softwareteknologi, ingeniør bach.",42430,42430 Projektledelse,10,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-02-12
STNR003520,"Softwareteknologi, ingeniør bach.",42587,42587 Introduktion til operations og supply chain management,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-21
STNR003520,"Softwareteknologi, ingeniør bach.",42610,42610 Ingeniørfagets videnskabsteori,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-06-15
STNR003520,"Softwareteknologi, ingeniør bach.",B42-15,"Institut for Teknologi, Ledelse og Økonomi",12,7-trinsskala,15.0,Projekt,ekstern censur,2021-06-24
STNR003521,"Softwareteknologi, ingeniør bach.",1005,01005 Matematik 1,-3,7-trinsskala,20.0,Skriftlig,ekstern censur,2019-06-20
